source_id,source_sub_id,start_time,duration,shape,xcen,ycen,flux,distance,fwhm_wd,fwhm_ht,phi,loop_ht,time_distribution,time_distribution_param1,time_distribution_param2,energy_spectrum_type,energy_spectrum_param1,energy_spectrum_param2,background_multiplier,background_multiplier_1, background_multiplier_2,background_multiplier_3,background_multiplier_4,background_multiplier_5,background_multiplier_6,background_multiplier_7,background_multiplier_8,background_multiplier_9,background_multiplier_10,background_multiplier_11,background_multiplier_12,background_multiplier_13,background_multiplier_14,background_multiplier_15,background_multiplier_16,background_multiplier_17,background_multiplier_18,background_multiplier_19,background_multiplier_20,background_multiplier_21,background_multiplier_22,background_multiplier_23,background_multiplier_24,background_multiplier_25,background_multiplier_26,background_multiplier_27,background_multiplier_28,background_multiplier_29,background_multiplier_30,background_multiplier_31,detector_override,pixel_override
62,1,,4,gaussian,-269.229767,-232.516037,602627.875000,1,40,20,,,uniform,,,thermal,0.940905,1.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2,,4,gaussian,-269.229767,-232.516037,6301.873047,1,20,10,,,uniform,,,powerlaw,0.227169,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,248.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,,4,gaussian,-269.229767,-232.516037,702787.625000,1,40,20,,,uniform,,,thermal,1.224633,1.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2,,4,gaussian,-269.229767,-232.516037,6226.261230,1,20,10,,,uniform,,,powerlaw,0.224443,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,252.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,,4,gaussian,-269.229767,-232.516037,715590.687500,1,40,20,,,uniform,,,thermal,1.246943,1.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2,,4,gaussian,-269.229767,-232.516037,5951.844727,1,20,10,,,uniform,,,powerlaw,0.214551,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,256.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,,4,gaussian,-269.229767,-232.516037,584013.000000,1,40,20,,,uniform,,,thermal,1.017664,1.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2,,4,gaussian,-269.229767,-232.516037,4388.192383,1,20,10,,,uniform,,,powerlaw,0.158185,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,260.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,,4,gaussian,-269.229767,-232.516037,638583.062500,1,40,20,,,uniform,,,thermal,1.112754,1.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2,,4,gaussian,-269.229767,-232.516037,5049.216309,1,20,10,,,uniform,,,powerlaw,0.182013,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0,264.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,,4,gaussian,-269.229767,-232.516037,723710.375000,1,40,20,,,uniform,,,thermal,1.422561,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2,,4,gaussian,-269.229767,-232.516037,6213.222168,1,20,10,,,uniform,,,powerlaw,0.223973,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0,268.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,,4,gaussian,-269.229767,-232.516037,640744.750000,1,40,20,,,uniform,,,thermal,1.259480,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2,,4,gaussian,-269.229767,-232.516037,4782.887207,1,20,10,,,uniform,,,powerlaw,0.172413,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,272.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,,4,gaussian,-269.229767,-232.516037,557428.562500,1,40,20,,,uniform,,,thermal,1.095709,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2,,4,gaussian,-269.229767,-232.516037,4007.706299,1,20,10,,,uniform,,,powerlaw,0.144469,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0,276.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,,4,gaussian,-269.229767,-232.516037,547615.062500,1,40,20,,,uniform,,,thermal,1.076419,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,,4,gaussian,-269.229767,-232.516037,3819.873535,1,20,10,,,uniform,,,powerlaw,0.137698,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,280.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,,4,gaussian,-269.229767,-232.516037,570227.375000,1,40,20,,,uniform,,,thermal,1.120867,1.700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2,,4,gaussian,-269.229767,-232.516037,3510.066895,1,20,10,,,uniform,,,powerlaw,0.126530,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,284.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,,4,gaussian,-269.229767,-232.516037,605948.375000,1,40,20,,,uniform,,,thermal,1.360951,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2,,4,gaussian,-269.229767,-232.516037,4896.311523,1,20,10,,,uniform,,,powerlaw,0.176501,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,288.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,,4,gaussian,-269.229767,-232.516037,509554.000000,1,40,20,,,uniform,,,thermal,1.144451,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2,,4,gaussian,-269.229767,-232.516037,3790.240723,1,20,10,,,uniform,,,powerlaw,0.136630,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0,292.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1,,4,gaussian,-269.229767,-232.516037,531913.625000,1,40,20,,,uniform,,,thermal,1.194670,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2,,4,gaussian,-269.229767,-232.516037,2732.968506,1,20,10,,,uniform,,,powerlaw,0.098517,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,296.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1,,4,gaussian,-269.229767,-232.516037,521287.156250,1,40,20,,,uniform,,,thermal,1.170803,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2,,4,gaussian,-269.229767,-232.516037,2690.165771,1,20,10,,,uniform,,,powerlaw,0.096975,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0,300.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,,4,gaussian,-269.229767,-232.516037,549705.875000,1,40,20,,,uniform,,,thermal,1.234631,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,,4,gaussian,-269.229767,-232.516037,2378.913818,1,20,10,,,uniform,,,powerlaw,0.085755,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,304.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,,4,gaussian,-269.229767,-232.516037,508122.343750,1,40,20,,,uniform,,,thermal,1.141235,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2,,4,gaussian,-269.229767,-232.516037,2705.170654,1,20,10,,,uniform,,,powerlaw,0.097515,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0,308.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,,4,gaussian,-269.229767,-232.516037,509800.250000,1,40,20,,,uniform,,,thermal,1.145004,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2,,4,gaussian,-269.229767,-232.516037,3087.362061,1,20,10,,,uniform,,,powerlaw,0.111293,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0,312.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,,4,gaussian,-269.229767,-232.516037,439881.937500,1,40,20,,,uniform,,,thermal,0.987968,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2,,4,gaussian,-269.229767,-232.516037,2529.839844,1,20,10,,,uniform,,,powerlaw,0.091195,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,316.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,,4,gaussian,-269.229767,-232.516037,447498.000000,1,40,20,,,uniform,,,thermal,1.005074,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,,4,gaussian,-269.229767,-232.516037,2173.720459,1,20,10,,,uniform,,,powerlaw,0.078358,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,320.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,,4,gaussian,-269.229767,-232.516037,444542.468750,1,40,20,,,uniform,,,thermal,0.998436,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2,,4,gaussian,-269.229767,-232.516037,1600.226685,1,20,10,,,uniform,,,powerlaw,0.057685,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,324.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,,4,gaussian,-269.229767,-232.516037,402627.906250,1,40,20,,,uniform,,,thermal,0.904296,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2,,4,gaussian,-269.229767,-232.516037,1602.843384,1,20,10,,,uniform,,,powerlaw,0.057779,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0,328.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,,4,gaussian,-269.229767,-232.516037,363582.187500,1,40,20,,,uniform,,,thermal,0.816600,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2,,4,gaussian,-269.229767,-232.516037,1794.006348,1,20,10,,,uniform,,,powerlaw,0.064670,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0,332.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1,,4,gaussian,-269.229767,-232.516037,362292.437500,1,40,20,,,uniform,,,thermal,0.813703,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2,,4,gaussian,-269.229767,-232.516037,1613.946289,1,20,10,,,uniform,,,powerlaw,0.058179,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,336.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1,,4,gaussian,-269.229767,-232.516037,335833.687500,1,40,20,,,uniform,,,thermal,0.754278,1.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2,,4,gaussian,-269.229767,-232.516037,1099.246094,1,20,10,,,uniform,,,powerlaw,0.039625,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0,340.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,,4,gaussian,-269.229767,-232.516037,338942.312500,1,40,20,,,uniform,,,thermal,0.883663,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2,,4,gaussian,-269.229767,-232.516037,1013.823853,1,20,10,,,uniform,,,powerlaw,0.036546,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,344.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1,,4,gaussian,-269.229767,-232.516037,390328.031250,1,40,20,,,uniform,,,thermal,1.017632,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2,,4,gaussian,-269.229767,-232.516037,1057.263916,1,20,10,,,uniform,,,powerlaw,0.038112,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0,348.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,,4,gaussian,-269.229767,-232.516037,370761.968750,1,40,20,,,uniform,,,thermal,0.966621,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2,,4,gaussian,-269.229767,-232.516037,813.060669,1,20,10,,,uniform,,,powerlaw,0.029309,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,352.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,,4,gaussian,-269.229767,-232.516037,319973.375000,1,40,20,,,uniform,,,thermal,0.834209,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2,,4,gaussian,-269.229767,-232.516037,1041.437744,1,20,10,,,uniform,,,powerlaw,0.037542,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0,356.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1,,4,gaussian,-269.229767,-232.516037,313346.437500,1,40,20,,,uniform,,,thermal,0.816932,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2,,4,gaussian,-269.229767,-232.516037,1078.797852,1,20,10,,,uniform,,,powerlaw,0.038888,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0,360.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1,,4,gaussian,-269.229767,-232.516037,320812.343750,1,40,20,,,uniform,,,thermal,0.836396,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2,,4,gaussian,-269.229767,-232.516037,945.553589,1,20,10,,,uniform,,,powerlaw,0.034085,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0,364.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1,,4,gaussian,-269.229767,-232.516037,304288.093750,1,40,20,,,uniform,,,thermal,0.793316,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2,,4,gaussian,-269.229767,-232.516037,621.374451,1,20,10,,,uniform,,,powerlaw,0.022399,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,368.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1,,4,gaussian,-269.229767,-232.516037,308922.656250,1,40,20,,,uniform,,,thermal,0.805398,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2,,4,gaussian,-269.229767,-232.516037,768.105103,1,20,10,,,uniform,,,powerlaw,0.027689,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0,372.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,,4,gaussian,-269.229767,-232.516037,263315.156250,1,40,20,,,uniform,,,thermal,0.686494,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2,,4,gaussian,-269.229767,-232.516037,583.932434,1,20,10,,,uniform,,,powerlaw,0.021049,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0,376.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,,4,gaussian,-269.229767,-232.516037,262899.031250,1,40,20,,,uniform,,,thermal,0.685409,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2,,4,gaussian,-269.229767,-232.516037,456.351379,1,20,10,,,uniform,,,powerlaw,0.016450,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,380.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,,4,gaussian,-269.229767,-232.516037,285494.500000,1,40,20,,,uniform,,,thermal,0.744318,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2,,4,gaussian,-269.229767,-232.516037,415.215454,1,20,10,,,uniform,,,powerlaw,0.014968,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,384.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1,,4,gaussian,-269.229767,-232.516037,240227.593750,1,40,20,,,uniform,,,thermal,0.626302,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2,,4,gaussian,-269.229767,-232.516037,397.484772,1,20,10,,,uniform,,,powerlaw,0.014328,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,388.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,,4,gaussian,-269.229767,-232.516037,216657.062500,1,40,20,,,uniform,,,thermal,0.564851,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2,,4,gaussian,-269.229767,-232.516037,311.472717,1,20,10,,,uniform,,,powerlaw,0.011228,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0,392.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,,4,gaussian,-269.229767,-232.516037,196976.218750,1,40,20,,,uniform,,,thermal,0.513541,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2,,4,gaussian,-269.229767,-232.516037,258.969727,1,20,10,,,uniform,,,powerlaw,0.009335,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,396.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,4,gaussian,-269.229767,-232.516037,266008.375000,1,40,20,,,uniform,,,thermal,0.821189,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2,,4,gaussian,-269.229767,-232.516037,262.873688,1,20,10,,,uniform,,,powerlaw,0.009476,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,400.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,,4,gaussian,-269.229767,-232.516037,197555.640625,1,40,20,,,uniform,,,thermal,0.515051,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2,,4,gaussian,-269.229767,-232.516037,194.864731,1,20,10,,,uniform,,,powerlaw,0.007024,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0,404.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,,4,gaussian,-269.229767,-232.516037,179770.671875,1,40,20,,,uniform,,,thermal,0.468684,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2,,4,gaussian,-269.229767,-232.516037,169.433472,1,20,10,,,uniform,,,powerlaw,0.006108,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0,408.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,,4,gaussian,-269.229767,-232.516037,204544.406250,1,40,20,,,uniform,,,thermal,0.631445,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2,,4,gaussian,-269.229767,-232.516037,195.150085,1,20,10,,,uniform,,,powerlaw,0.007035,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0,412.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,,4,gaussian,-269.229767,-232.516037,176771.453125,1,40,20,,,uniform,,,thermal,0.460864,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2,,4,gaussian,-269.229767,-232.516037,243.166855,1,20,10,,,uniform,,,powerlaw,0.008766,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,416.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1,,4,gaussian,-269.229767,-232.516037,196736.421875,1,40,20,,,uniform,,,thermal,0.512915,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2,,4,gaussian,-269.229767,-232.516037,304.566406,1,20,10,,,uniform,,,powerlaw,0.010979,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0,420.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,,4,gaussian,-269.229767,-232.516037,215103.093750,1,40,20,,,uniform,,,thermal,0.664041,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2,,4,gaussian,-269.229767,-232.516037,326.501953,1,20,10,,,uniform,,,powerlaw,0.011770,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0,424.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1,,4,gaussian,-269.229767,-232.516037,146261.171875,1,40,20,,,uniform,,,thermal,0.381320,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2,,4,gaussian,-269.229767,-232.516037,184.325089,1,20,10,,,uniform,,,powerlaw,0.006645,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0,428.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1,,4,gaussian,-269.229767,-232.516037,158659.890625,1,40,20,,,uniform,,,thermal,0.413645,1.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2,,4,gaussian,-269.229767,-232.516037,230.584732,1,20,10,,,uniform,,,powerlaw,0.008312,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,432.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1,,4,gaussian,-269.229767,-232.516037,184103.234375,1,40,20,,,uniform,,,thermal,0.568342,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2,,4,gaussian,-269.229767,-232.516037,242.077774,1,20,10,,,uniform,,,powerlaw,0.008726,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0,436.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1,,4,gaussian,-269.229767,-232.516037,134686.765625,1,40,20,,,uniform,,,thermal,0.415789,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2,,4,gaussian,-269.229767,-232.516037,145.652878,1,20,10,,,uniform,,,powerlaw,0.005250,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0,440.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,,4,gaussian,-269.229767,-232.516037,142732.171875,1,40,20,,,uniform,,,thermal,0.440626,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2,,4,gaussian,-269.229767,-232.516037,158.282089,1,20,10,,,uniform,,,powerlaw,0.005706,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0,444.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1,,4,gaussian,-269.229767,-232.516037,145042.781250,1,40,20,,,uniform,,,thermal,0.447759,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2,,4,gaussian,-269.229767,-232.516037,201.378601,1,20,10,,,uniform,,,powerlaw,0.007259,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,448.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1,,4,gaussian,-269.229767,-232.516037,130861.539062,1,40,20,,,uniform,,,thermal,0.403980,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2,,4,gaussian,-269.229767,-232.516037,121.521156,1,20,10,,,uniform,,,powerlaw,0.004381,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,452.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,,4,gaussian,-269.229767,-232.516037,135175.609375,1,40,20,,,uniform,,,thermal,0.417298,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2,,4,gaussian,-269.229767,-232.516037,180.594620,1,20,10,,,uniform,,,powerlaw,0.006510,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,456.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1,,4,gaussian,-269.229767,-232.516037,132393.187500,1,40,20,,,uniform,,,thermal,0.408708,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2,,4,gaussian,-269.229767,-232.516037,173.426376,1,20,10,,,uniform,,,powerlaw,0.006252,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,460.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,,4,gaussian,-269.229767,-232.516037,97875.101562,1,40,20,,,uniform,,,thermal,0.302148,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2,,4,gaussian,-269.229767,-232.516037,173.229767,1,20,10,,,uniform,,,powerlaw,0.006245,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,464.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,,4,gaussian,-269.229767,-232.516037,100761.390625,1,40,20,,,uniform,,,thermal,0.311059,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
