front_window,rear_window,grid_covers,dem,attenuator,mli,calibration_foil,dead_layer,energy
4.475989408780508e-09,0.00011914258066278486,0.0007244301887080551,0.0044156780895486455,3.0854645011909053e-111,1.4582923980535577e-07,0.0006146926058468528,0.7834805387068134,2.329999999999993
5.739839694325036e-09,0.0001340792961360659,0.0007928792705382642,0.00472503791414401,5.178055426534855e-110,1.7697836322236328e-07,0.0006739986184644483,0.78550428049482,2.3399999999999928
7.3292090274952605e-09,0.00015058115771392073,0.0008664902759665452,0.0050503650392807,8.323391847652517e-109,2.1409581718338042e-07,0.0007378941297244002,0.7875031995960715,2.3499999999999925
9.319671771165618e-09,0.00016877678591655507,0.0009455403119295187,0.005392126060864389,1.2825821321114698e-107,2.581887492146211e-07,0.0008066348671627914,0.7894776516078096,2.3599999999999923
1.1802358937554988e-08,0.00018880194152393485,0.0010303135500550648,0.005750784037314233,1.8961659948472667e-106,3.1040987822648196e-07,0.0008804837021699804,0.791427986855003,2.369999999999992
1.4886728284157025e-08,0.0002107996504172393,0.0011211009752266036,0.006126797800373897,2.6916627218082345e-105,3.720746804783138e-07,0.0009597104463105145,0.7933545504508658,2.379999999999992
1.8703743971117895e-08,0.00023492031238885386,0.0012182001141169316,0.006520621278863796,3.6716116133750696e-104,4.4468007540161976e-07,0.001044591627579898,0.79525768235799,2.3899999999999917
2.340951210976097e-08,0.0002613217931065855,0.0013219147445506882,0.0069327028370873905,4.816321294035447e-103,5.299246802299861e-07,0.0011354102472703556,0.7971377174499957,2.3999999999999915
2.9189421682039468e-08,0.00029016949849465214,0.001432554586624497,0.007363484629494518,6.080228970881227e-102,6.297306992308802e-07,0.0012324555181924635,0.7989949855736033,2.4099999999999913
3.6262843405311265e-08,0.00032163643087505545,0.0015504349765768988,0.007813401973092094,7.392407113460869e-101,7.462675094896082e-07,0.0013360225850683435,0.8008298116110361,2.419999999999991
4.488844211764949e-08,0.00035590322629757597,0.0016758765244570591,0.00828288273897975,8.662070471025071e-100,8.819770006547073e-07,0.0014464122279754825,0.8026425155426766,2.429999999999991
5.5370161125459516e-08,0.00039315817257416845,0.0018092047566904395,0.008772346764271105,9.788785701191486e-99,1.0396007208181746e-06,0.0015639305497768612,0.8044334125098944,2.4399999999999906
6.806393964526206e-08,0.0004335972076232326,0.001950749744682692,0.009282205285547466,1.0675831469715388e-97,1.2222088747836994e-06,0.0016888886485240929,0.8062028128779745,2.4499999999999904
8.338522694163626e-08,0.0004774238978202886,0.0021008457206385354,0.00981286039487376,1.1244190653135031e-96,1.4332312143860275e-06,0.0018216022758644477,0.8079510222990813,2.45999999999999
1.018173589694279e-07,0.0005248493961436602,0.0022598306818017847,0.010364704519293775,1.144430993401636e-95,1.6764898532899172e-06,0.0019623914825211072,0.809678341775193,2.46999999999999
