energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31,attenuator
2.099999999999998,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,1.9343355410018548e-38,1.9343355410018548e-38,1.9343355410018548e-38,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,1.9343355410018548e-38,1.9343355410018548e-38,1.9343355410018548e-38,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,3.5172136293136158e-34,1.4661289765271968e-145
2.1099999999999977,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,6.555057168836532e-38,6.555057168836532e-38,6.555057168836532e-38,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,6.555057168836532e-38,6.555057168836532e-38,6.555057168836532e-38,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,1.040575290196568e-33,8.825945854213204e-144
2.1199999999999974,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,2.171221477994331e-37,2.171221477994331e-37,2.171221477994331e-37,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,2.171221477994331e-37,2.171221477994331e-37,2.171221477994331e-37,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,3.0166222864917095e-33,4.9570616621029205e-142
2.1299999999999972,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,7.033086216146399e-37,7.033086216146399e-37,7.033086216146399e-37,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,7.033086216146399e-37,7.033086216146399e-37,7.033086216146399e-37,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,8.573281618942393e-33,2.6014164235748503e-140
2.139999999999997,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.2290852914939996e-36,2.2290852914939996e-36,2.2290852914939996e-36,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.2290852914939996e-36,2.2290852914939996e-36,2.2290852914939996e-36,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,2.3897489880642042e-32,1.277466520668276e-138
2.149999999999997,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.466529222856731e-36,3.466529222856731e-36,3.466529222856731e-36,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.466529222856731e-36,3.466529222856731e-36,3.466529222856731e-36,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,3.27613098398271e-32,5.878391020481192e-137
2.1599999999999966,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,1.061265025757409e-35,1.061265025757409e-35,1.061265025757409e-35,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,1.061265025757409e-35,1.061265025757409e-35,1.061265025757409e-35,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,8.861847104007608e-32,2.538259464608383e-135
2.1699999999999964,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,3.1833200756862276e-35,3.1833200756862276e-35,3.1833200756862276e-35,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,3.1833200756862276e-35,3.1833200756862276e-35,3.1833200756862276e-35,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,2.3538860962150957e-31,1.0298311990858374e-133
2.179999999999996,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,9.359791993527867e-35,9.359791993527867e-35,9.359791993527867e-35,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,9.359791993527867e-35,9.359791993527867e-35,9.359791993527867e-35,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,6.142213543856208e-31,3.931130860026432e-132
2.189999999999996,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,2.698845267989155e-34,2.698845267989155e-34,2.698845267989155e-34,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,2.698845267989155e-34,2.698845267989155e-34,2.698845267989155e-34,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.5751351759838819e-30,1.4136595104850075e-130
