front_window,rear_window,grid_covers,dem,attenuator,mli,calibration_foil,dead_layer,energy
0.030402820720981653,0.20054331914221746,0.2330066669737719,0.33537158290937075,4.332793212888306e-26,0.03895418841046597,0.22410911791153967,0.9391882811277903,4.0
0.022070344946555423,0.2372099395338758,0.27057917268661086,0.3751636680758084,1.1258042701473592e-23,0.05415518030735969,0.2612133324875285,0.944390058204218,4.146
0.031925290423938275,0.27434334153066586,0.3080649393937051,0.413505895511834,1.4596263311941454e-21,0.07210479387023089,0.29836767417395793,0.9490000832273977,4.292
0.04407954028221266,0.31136397050102776,0.34497059948505204,0.4501285531493439,1.0502236990244576e-19,0.09257757589613291,0.33506541635510434,0.8709290540327719,4.438
0.05850849552834584,0.3478046003171312,0.3809162875077768,0.4848664754166662,4.576031614129154e-18,0.11526404699235372,0.3709111329734693,0.8791114338076103,4.584
0.07509797308269084,0.3833040547442155,0.41562294948926165,0.5176361995894699,1.2977246364446526e-16,0.13980473869823018,0.40560967754361205,0.8507805641794998,4.73
0.09366340278124118,0.4175956034610431,0.44889724696344474,0.5484161131864236,2.5433024899898403e-15,0.16581986687813483,0.4389521770084067,0.8605011364302773,4.8759999999999994
0.11394920704362578,0.45037315890356355,0.4806362953852361,0.5772479811221878,3.644401200128122e-14,0.19295882161925787,0.47082297555172437,0.851681106251289,5.022
0.13558372457916015,0.48099238544042877,0.5108602227361787,0.6042637844359471,4.0823043680771795e-13,0.22099304747492238,0.5012365037192995,0.8611879300572788,5.168
0.158412067114165,0.510091778026878,0.539428296426266,0.6294341373287579,3.567435166028537e-12,0.249451940181756,0.530031842851953,0.8698905977781333,5.314
0.18216667137459097,0.5376512827580703,0.5663503885559545,0.652850742081392,2.5094667621613852e-11,0.27804238720127206,0.5572091726941353,0.877871002544652,5.46
0.20659138862177193,0.56367989622781,0.5916611924427192,0.6746131668767297,1.4593737655222883e-10,0.3065119154646397,0.5827950603977914,0.8852016008431509,5.606
0.23144840445527393,0.5882082116314291,0.6154130482925939,0.6948243424560693,7.178278664827722e-10,0.3346484837728695,0.6068351290269708,0.8919465763983686,5.752
0.2565225163489532,0.611282365979332,0.6376702658909686,0.7135873210973944,3.045459187890949e-09,0.36227840976864484,0.6293882079204336,0.8981628613469734,5.898
0.281307522520768,0.6325638489824806,0.658489588033803,0.7309904181572499,1.1402162800951821e-08,0.3892682222540168,0.6505093908660309,0.903976250514431,6.0440000000000005
0.30522043897763856,0.6516797032696463,0.6779306453191128,0.7471175697685863,3.8452175714514046e-08,0.4155173023280935,0.6702578054514436,0.9095098773639482,6.1899999999999995
0.3288649591705378,0.6696544908020142,0.6961077944560321,0.7620919470454867,1.1658886823201016e-07,0.4409339032789626,0.6887383535257522,0.9146211720322068,6.336
0.35213832039557735,0.6865504039711462,0.7130981166508882,0.7760004392399398,3.214899192172262e-07,0.4654615215889305,0.7060260646115551,0.9193494226804835,6.481999999999999
0.3749563033601206,0.7024291991931917,0.7289771072560317,0.7889244531828916,8.143154458471251e-07,0.4890634813311209,0.7221949020450099,0.9237296920551608,6.628
0.3972514083794622,0.7173513167688157,0.7438177502495686,0.8009398525970935,1.911326604238057e-06,0.5117195715733157,0.7373167407007314,0.9277933223725257,6.774
0.4189709786014754,0.7313752588727569,0.7576899019257943,0.8121170426165398,4.18922394452994e-06,0.5334230514381214,0.7514606692815297,0.9315683755641683,6.92
0.4400753578559668,0.744557168037996,0.7706599093121668,0.8225211523195273,8.632375100919666e-06,0.5541780316535848,0.7646925408399277,0.9350800173781773,7.066
0.46053614090424055,0.7569505598377436,0.7827904045404375,0.8322122803503059,1.6823763638772017e-05,0.5739972197172435,0.7770747109227896,0.9383508527660711,7.212
0.4803345512810088,0.7686061728800311,0.7941402292047554,0.8412457780656926,3.117544794755383e-05,0.5929000029544202,0.7886659156515622,0.9414012190228342,7.358
0.4994599653245969,0.7795719069404351,0.8047644530443288,0.8496725517359702,5.518754579210554e-05,0.6109108370953171,0.7995212525223961,0.9442494422907375,7.504
0.5179085891760392,0.7898928263115907,0.8147144594979309,0.8575393706676204,9.371850429573902e-05,0.6280579055034937,0.8096922351056373,0.9469120622833073,7.65
0.5356822874215419,0.7996112104777537,0.8240380771645237,0.8648891721059828,0.0001532448755732519,0.6443720143819299,0.8192268994959412,0.9494040294266827,7.795999999999999
0.5527875567526503,0.8087666382408181,0.8327797412943979,0.871761356737735,0.0002420868569241292,0.6598856911092844,0.8281699456276808,0.9517388780428384,7.942
0.5684504539056913,0.8167853691336826,0.8408917745480029,0.8781224455586625,0.00037183098651778844,0.6745230093078041,0.8364763529339889,0.9539418898958354,8.088000000000001
0.5830128897335068,0.8239846567545526,0.8484549706245286,0.8840393543606889,0.0005558307243835847,0.6883672307740503,0.8442260715679557,0.9560179627649197,8.234
0.597021745748014,0.8308112009515077,0.8555651366333568,0.8895898302204334,0.0008087470074570846,0.7015266797354954,0.8515136633304753,0.9579683977762976,8.379999999999999
0.6104929181207428,0.8372879904588371,0.8622537167443337,0.8948006817250866,0.0011479628434858354,0.7140340307844266,0.8583709809429493,0.9598026215373338,8.526
0.6234430813161863,0.8434364543882338,0.8685498034352988,0.8996965285126014,0.0015928120241116442,0.7259212650634368,0.8648275233366096,0.9615292255426166,8.672
0.6358894180982183,0.8492765672723847,0.8744803082444024,0.9042999894692776,0.0021642865375366455,0.7372194787314856,0.870910602196605,0.9631560506500055,8.818
0.6478493954598307,0.8548269488119197,0.8800701237997322,0.9086318553887677,0.0028846647314976675,0.7479587441392072,0.8766455008563815,0.9646902620411625,8.963999999999999
