Based on ECC fit measurements to calibration runs 1961 and 1962 provided by O Limousin 14-Dec-2022. From ELUT7_ECC_para_1961_1962.fits (ECMD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel energy edges obtained from stx_science_energy_channels(basefile = ScienceEnergyChannels_1000.csv'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offset,Gain keV/ADC,Pixel,Detector,ADC Edge 0 - 4.00 keV,ADC Edge 1 - 5.00 keV,ADC Edge 2 - 6.00 keV,ADC Edge 3 - 7.00 keV,ADC Edge 4 - 8.00 keV,ADC Edge 5 - 9.00 keV,ADC Edge 6 - 10.00 keV,ADC Edge 7 - 11.00 keV,ADC Edge 8 - 12.00 keV,ADC Edge 9 - 13.00 keV,ADC Edge 10 - 14.00 keV,ADC Edge 11 - 15.00 keV,ADC Edge 12 - 16.00 keV,ADC Edge 13 - 18.00 keV,ADC Edge 14 - 20.00 keV,ADC Edge 15 - 22.00 keV,ADC Edge 16 - 25.00 keV,ADC Edge 17 - 28.00 keV,ADC Edge 18 - 32.00 keV,ADC Edge 19 - 36.00 keV,ADC Edge 20 - 40.00 keV,ADC Edge 21 - 45.00 keV,ADC Edge 22 - 50.00 keV,ADC Edge 23 - 56.00 keV,ADC Edge 24 - 63.00 keV,ADC Edge 25 - 70.00 keV,ADC Edge 26 - 76.00 keV,ADC Edge 27 - 84.00 keV,ADC Edge 28 - 100.00 keV,ADC Edge 29 - 120.00 keV,ADC Edge 30 - 150.00 keV
915.555542,0.10839891,4,10,952,962,971,980,989,999,1008,1017,1026,1035,1045,1054,1063,1082,1100,1119,1146,1174,1211,1248,1285,1331,1377,1432,1497,1561,1617,1690,1838,2023,2299
911.851807,0.10957793,5,10,948,957,967,976,985,994,1003,1012,1021,1030,1040,1049,1058,1076,1094,1113,1140,1167,1204,1240,1277,1323,1368,1423,1487,1551,1605,1678,1824,2007,2281
924.444458,0.10966693,6,10,961,970,979,988,997,1007,1016,1025,1034,1043,1052,1061,1070,1089,1107,1125,1152,1180,1216,1253,1289,1335,1380,1435,1499,1563,1617,1690,1836,2019,2292
910.370361,0.10841632,7,10,947,956,966,975,984,993,1003,1012,1021,1030,1040,1049,1058,1076,1095,1113,1141,1169,1206,1242,1279,1325,1372,1427,1491,1556,1611,1685,1833,2017,2294
906.666687,0.10899403,8,10,943,953,962,971,980,989,998,1008,1017,1026,1035,1044,1053,1072,1090,1109,1136,1164,1200,1237,1274,1320,1365,1420,1485,1549,1604,1677,1824,2008,2283
921.481506,0.10973826,9,10,958,967,976,985,994,1003,1013,1022,1031,1040,1049,1058,1067,1086,1104,1122,1149,1177,1213,1250,1286,1332,1377,1432,1496,1559,1614,1687,1833,2015,2288
900,0.10915266,10,10,937,946,955,964,973,982,992,1001,1010,1019,1028,1037,1047,1065,1083,1102,1129,1157,1193,1230,1266,1312,1358,1413,1477,1541,1596,1670,1816,1999,2274
931.851807,0.10793092,11,10,969,978,987,997,1006,1015,1025,1034,1043,1052,1062,1071,1080,1099,1117,1136,1163,1191,1228,1265,1302,1349,1395,1451,1516,1580,1636,1710,1858,2044,2322
908.888916,0.10927635,0,11,945,955,964,973,982,991,1000,1010,1019,1028,1037,1046,1055,1074,1092,1110,1138,1165,1202,1238,1275,1321,1366,1421,1485,1549,1604,1678,1824,2007,2282
925.925964,0.10968476,1,11,962,972,981,990,999,1008,1017,1026,1035,1044,1054,1063,1072,1090,1108,1127,1154,1181,1218,1254,1291,1336,1382,1436,1500,1564,1619,1692,1838,2020,2293
913.333313,0.11002445,2,11,950,959,968,977,986,995,1004,1013,1022,1031,1041,1050,1059,1077,1095,1113,1141,1168,1204,1241,1277,1322,1368,1422,1486,1550,1604,1677,1822,2004,2277
917.037048,0.1094358,3,11,954,963,972,981,990,999,1008,1018,1027,1036,1045,1054,1063,1082,1100,1118,1145,1173,1209,1246,1283,1328,1374,1429,1493,1557,1612,1685,1831,2014,2288
919.259277,0.10899403,4,11,956,965,974,983,993,1002,1011,1020,1029,1039,1048,1057,1066,1084,1103,1121,1149,1176,1213,1250,1286,1332,1378,1433,1497,1561,1617,1690,1837,2020,2295
907.40741,0.10892367,5,11,944,953,962,972,981,990,999,1008,1018,1027,1036,1045,1054,1073,1091,1109,1137,1164,1201,1238,1275,1321,1366,1422,1486,1550,1605,1679,1825,2009,2285
908.888916,0.11013216,6,11,945,954,963,972,982,991,1000,1009,1018,1027,1036,1045,1054,1072,1090,1109,1136,1163,1199,1236,1272,1317,1363,1417,1481,1544,1599,1672,1817,1998,2271
914.814819,0.10940032,7,11,951,961,970,979,988,997,1006,1015,1025,1034,1043,1052,1061,1079,1098,1116,1143,1171,1207,1244,1280,1326,1372,1427,1491,1555,1610,1683,1829,2012,2286
914.074036,0.10911737,8,11,951,960,969,978,987,997,1006,1015,1024,1033,1042,1052,1061,1079,1097,1116,1143,1171,1207,1244,1281,1326,1372,1427,1491,1556,1611,1684,1831,2014,2289
911.111084,0.10917031,9,11,948,957,966,975,984,994,1003,1012,1021,1030,1039,1049,1058,1076,1094,1113,1140,1168,1204,1241,1278,1323,1369,1424,1488,1552,1607,1681,1827,2010,2285
918.518494,0.11024008,10,11,955,964,973,982,991,1000,1009,1018,1027,1036,1046,1055,1064,1082,1100,1118,1145,1173,1209,1245,1281,1327,1372,1427,1490,1553,1608,1680,1826,2007,2279
918.518494,0.10991696,11,11,955,964,973,982,991,1000,1009,1019,1028,1037,1046,1055,1064,1082,1100,1119,1146,1173,1210,1246,1282,1328,1373,1428,1492,1555,1610,1683,1828,2010,2283
926.666687,0.10911737,0,12,963,972,982,991,1000,1009,1018,1027,1037,1046,1055,1064,1073,1092,1110,1128,1156,1183,1220,1257,1293,1339,1385,1440,1504,1568,1623,1696,1843,2026,2301
922.222229,0.10917031,1,12,959,968,977,986,996,1005,1014,1023,1032,1041,1050,1060,1069,1087,1105,1124,1151,1179,1215,1252,1289,1334,1380,1435,1499,1563,1618,1692,1838,2021,2296
922.222229,0.10906447,2,12,959,968,977,986,996,1005,1014,1023,1032,1041,1051,1060,1069,1087,1106,1124,1151,1179,1216,1252,1289,1335,1381,1436,1500,1564,1619,1692,1839,2022,2298
929.629639,0.10894126,3,12,966,976,985,994,1003,1012,1021,1031,1040,1049,1058,1067,1076,1095,1113,1132,1159,1187,1223,1260,1297,1343,1389,1444,1508,1572,1627,1701,1848,2031,2307
933.333313,0.10825983,4,12,970,980,989,998,1007,1016,1026,1035,1044,1053,1063,1072,1081,1100,1118,1137,1164,1192,1229,1266,1303,1349,1395,1451,1515,1580,1635,1709,1857,2042,2319
916.296265,0.11025809,5,12,953,962,971,980,989,998,1007,1016,1025,1034,1043,1052,1061,1080,1098,1116,1143,1170,1207,1243,1279,1324,1370,1424,1488,1551,1606,1678,1823,2005,2277
930.370361,0.10927635,6,12,967,976,985,994,1004,1013,1022,1031,1040,1049,1058,1068,1077,1095,1113,1132,1159,1187,1223,1260,1296,1342,1388,1443,1507,1571,1626,1699,1845,2029,2303
927.40741,0.10845115,7,12,964,974,983,992,1001,1010,1020,1029,1038,1047,1056,1066,1075,1093,1112,1130,1158,1186,1222,1259,1296,1342,1388,1444,1508,1573,1628,1702,1849,2034,2311
931.851807,0.10793092,8,12,969,978,987,997,1006,1015,1025,1034,1043,1052,1062,1071,1080,1099,1117,1136,1163,1191,1228,1265,1302,1349,1395,1451,1516,1580,1636,1710,1858,2044,2322
921.481506,0.10760402,9,12,959,968,977,987,996,1005,1014,1024,1033,1042,1052,1061,1070,1089,1107,1126,1154,1182,1219,1256,1293,1340,1386,1442,1507,1572,1628,1702,1851,2037,2315
918.518494,0.10834671,10,12,955,965,974,983,992,1002,1011,1020,1029,1039,1048,1057,1066,1085,1103,1122,1149,1177,1214,1251,1288,1334,1380,1435,1500,1565,1620,1694,1841,2026,2303
924.444458,0.10815576,11,12,961,971,980,989,998,1008,1017,1026,1035,1045,1054,1063,1072,1091,1109,1128,1156,1183,1220,1257,1294,1341,1387,1442,1507,1572,1627,1701,1849,2034,2311
894.074036,0.10631596,0,13,932,941,951,960,969,979,988,998,1007,1016,1026,1035,1045,1063,1082,1101,1129,1157,1195,1233,1270,1317,1364,1421,1487,1552,1609,1684,1835,2023,2305
879.259277,0.10677001,1,13,917,926,935,945,954,964,973,982,992,1001,1010,1020,1029,1048,1067,1085,1113,1142,1179,1216,1254,1301,1348,1404,1469,1535,1591,1666,1816,2003,2284
884.444458,0.1063327,2,13,922,931,941,950,960,969,978,988,997,1007,1016,1026,1035,1054,1073,1091,1120,1148,1185,1223,1261,1308,1355,1411,1477,1543,1599,1674,1825,2013,2295
894.814819,0.10668563,3,13,932,942,951,960,970,979,989,998,1007,1017,1026,1035,1045,1064,1082,1101,1129,1157,1195,1232,1270,1317,1363,1420,1485,1551,1607,1682,1832,2020,2301
884.444458,0.10634945,4,13,922,931,941,950,960,969,978,988,997,1007,1016,1025,1035,1054,1073,1091,1120,1148,1185,1223,1261,1308,1355,1411,1477,1543,1599,1674,1825,2013,2295
881.481506,0.10705787,5,13,919,928,938,947,956,966,975,984,994,1003,1012,1022,1031,1050,1068,1087,1115,1143,1180,1218,1255,1302,1349,1405,1470,1535,1591,1666,1816,2002,2283
892.59259,0.10820777,6,13,930,939,948,957,967,976,985,994,1003,1013,1022,1031,1040,1059,1077,1096,1124,1151,1188,1225,1262,1308,1355,1410,1475,1539,1595,1669,1817,2002,2279
887.40741,0.10596546,7,13,925,935,944,953,963,972,982,991,1001,1010,1020,1029,1038,1057,1076,1095,1123,1152,1189,1227,1265,1312,1359,1416,1482,1548,1605,1680,1831,2020,2303
897.777771,0.1054358,8,13,936,945,955,964,974,983,993,1002,1012,1021,1031,1040,1050,1068,1087,1106,1135,1163,1201,1239,1277,1325,1372,1429,1495,1562,1619,1694,1846,2036,2320
900,0.10589896,9,13,938,947,957,966,976,985,994,1004,1013,1023,1032,1042,1051,1070,1089,1108,1136,1164,1202,1240,1278,1325,1372,1429,1495,1561,1618,1693,1844,2033,2316
884.444458,0.10606537,10,13,922,932,941,950,960,969,979,988,998,1007,1016,1026,1035,1054,1073,1092,1120,1148,1186,1224,1262,1309,1356,1412,1478,1544,1601,1676,1827,2016,2299
881.481506,0.10705787,11,13,919,928,938,947,956,966,975,984,994,1003,1012,1022,1031,1050,1068,1087,1115,1143,1180,1218,1255,1302,1349,1405,1470,1535,1591,1666,1816,2002,2283
879.259277,0.10746696,0,14,916,926,935,944,954,963,972,982,991,1000,1010,1019,1028,1047,1065,1084,1112,1140,1177,1214,1251,1298,1345,1400,1465,1531,1586,1661,1810,1996,2275
882.962952,0.10760402,1,14,920,929,939,948,957,967,976,985,994,1004,1013,1022,1032,1050,1069,1087,1115,1143,1180,1218,1255,1301,1348,1403,1468,1533,1589,1664,1812,1998,2277
885.925964,0.10789643,2,14,923,932,942,951,960,969,979,988,997,1006,1016,1025,1034,1053,1071,1090,1118,1145,1183,1220,1257,1303,1349,1405,1470,1535,1590,1664,1813,1998,2276
874.814819,0.10729614,3,14,912,921,931,940,949,959,968,977,987,996,1005,1015,1024,1043,1061,1080,1108,1136,1173,1210,1248,1294,1341,1397,1462,1527,1583,1658,1807,1993,2273
878.518494,0.10665191,4,14,916,925,935,944,954,963,972,982,991,1000,1010,1019,1029,1047,1066,1085,1113,1141,1179,1216,1254,1300,1347,1404,1469,1535,1591,1666,1816,2004,2285
877.037048,0.10722797,5,14,914,924,933,942,952,961,970,980,989,998,1008,1017,1026,1045,1064,1082,1110,1138,1175,1213,1250,1297,1343,1399,1465,1530,1586,1660,1810,1996,2276
882.962952,0.10621558,6,14,921,930,939,949,958,968,977,987,996,1005,1015,1024,1034,1052,1071,1090,1118,1147,1184,1222,1260,1307,1354,1410,1476,1542,1598,1674,1824,2013,2295
882.222229,0.10673623,7,14,920,929,938,948,957,967,976,985,995,1004,1013,1023,1032,1051,1070,1088,1116,1145,1182,1220,1257,1304,1351,1407,1472,1538,1594,1669,1819,2006,2288
874.814819,0.10658455,8,14,912,922,931,940,950,959,969,978,987,997,1006,1016,1025,1044,1062,1081,1109,1138,1175,1213,1250,1297,1344,1400,1466,1532,1588,1663,1813,2001,2282
877.777771,0.10806917,9,14,915,924,933,943,952,961,970,980,989,998,1007,1017,1026,1044,1063,1081,1109,1137,1174,1211,1248,1294,1340,1396,1461,1526,1581,1655,1803,1988,2266
866.666687,0.10670249,10,14,904,914,923,932,942,951,960,970,979,989,998,1007,1017,1035,1054,1073,1101,1129,1167,1204,1242,1288,1335,1391,1457,1523,1579,1654,1804,1991,2272
876.296265,0.10661823,11,14,914,923,933,942,951,961,970,979,989,998,1008,1017,1026,1045,1064,1083,1111,1139,1176,1214,1251,1298,1345,1402,1467,1533,1589,1664,1814,2002,2283
901.481506,0.10950681,0,15,938,947,956,965,975,984,993,1002,1011,1020,1029,1038,1048,1066,1084,1102,1130,1157,1194,1230,1267,1312,1358,1413,1477,1541,1596,1669,1815,1997,2271
905.185181,0.11031214,1,15,941,951,960,969,978,987,996,1005,1014,1023,1032,1041,1050,1068,1086,1105,1132,1159,1195,1232,1268,1313,1358,1413,1476,1540,1594,1667,1812,1993,2265
903.703735,0.11096498,2,15,940,949,958,967,976,985,994,1003,1012,1021,1030,1039,1048,1066,1084,1102,1129,1156,1192,1228,1264,1309,1354,1408,1471,1535,1589,1661,1805,1985,2255
905.925964,0.11025809,3,15,942,951,960,969,978,988,997,1006,1015,1024,1033,1042,1051,1069,1087,1105,1133,1160,1196,1232,1269,1314,1359,1414,1477,1541,1595,1668,1813,1994,2266
894.814819,0.11002445,4,15,931,940,949,958,968,977,986,995,1004,1013,1022,1031,1040,1058,1077,1095,1122,1149,1186,1222,1258,1304,1349,1404,1467,1531,1586,1658,1804,1985,2258
897.037048,0.10989907,5,15,933,943,952,961,970,979,988,997,1006,1015,1024,1034,1043,1061,1079,1097,1125,1152,1188,1225,1261,1307,1352,1407,1470,1534,1589,1661,1807,1989,2262
912.59259,0.11045655,6,15,949,958,967,976,985,994,1003,1012,1021,1030,1039,1048,1057,1076,1094,1112,1139,1166,1202,1239,1275,1320,1365,1420,1483,1546,1601,1673,1818,1999,2271
902.222229,0.11036624,7,15,938,948,957,966,975,984,993,1002,1011,1020,1029,1038,1047,1065,1083,1102,1129,1156,1192,1228,1265,1310,1355,1410,1473,1536,1591,1663,1808,1990,2261
913.333313,0.11018609,8,15,950,959,968,977,986,995,1004,1013,1022,1031,1040,1049,1059,1077,1095,1113,1140,1167,1204,1240,1276,1322,1367,1422,1485,1549,1603,1676,1821,2002,2275
913.333313,0.11002445,9,15,950,959,968,977,986,995,1004,1013,1022,1031,1041,1050,1059,1077,1095,1113,1141,1168,1204,1241,1277,1322,1368,1422,1486,1550,1604,1677,1822,2004,2277
902.962952,0.10911737,10,15,940,949,958,967,976,985,995,1004,1013,1022,1031,1040,1050,1068,1086,1105,1132,1160,1196,1233,1270,1315,1361,1416,1480,1544,1599,1673,1819,2003,2278
902.962952,0.10964912,11,15,939,949,958,967,976,985,994,1003,1012,1022,1031,1040,1049,1067,1085,1104,1131,1158,1195,1231,1268,1313,1359,1414,1478,1541,1596,1669,1815,1997,2271
910.370361,0.11092852,0,16,946,955,964,973,982,992,1001,1010,1019,1028,1037,1046,1055,1073,1091,1109,1136,1163,1199,1235,1271,1316,1361,1415,1478,1541,1595,1668,1812,1992,2263
909.629639,0.11049272,1,16,946,955,964,973,982,991,1000,1009,1018,1027,1036,1045,1054,1073,1091,1109,1136,1163,1199,1235,1272,1317,1362,1416,1480,1543,1597,1670,1815,1996,2267
893.333313,0.11160714,2,16,929,938,947,956,965,974,983,992,1001,1010,1019,1028,1037,1055,1073,1090,1117,1144,1180,1216,1252,1297,1341,1395,1458,1521,1574,1646,1789,1969,2237
910.370361,0.11016811,3,16,947,956,965,974,983,992,1001,1010,1019,1028,1037,1047,1056,1074,1092,1110,1137,1165,1201,1237,1273,1319,1364,1419,1482,1546,1600,1673,1818,2000,2272
913.333313,0.11002445,4,16,950,959,968,977,986,995,1004,1013,1022,1031,1041,1050,1059,1077,1095,1113,1141,1168,1204,1241,1277,1322,1368,1422,1486,1550,1604,1677,1822,2004,2277
916.296265,0.11134938,5,16,952,961,970,979,988,997,1006,1015,1024,1033,1042,1051,1060,1078,1096,1114,1141,1168,1204,1240,1276,1320,1365,1419,1482,1545,1599,1671,1814,1994,2263
906.666687,0.11125763,6,16,943,952,961,970,979,988,997,1006,1015,1024,1033,1041,1050,1068,1086,1104,1131,1158,1194,1230,1266,1311,1356,1410,1473,1536,1590,1662,1805,1985,2255
910.370361,0.11042041,7,16,947,956,965,974,983,992,1001,1010,1019,1028,1037,1046,1055,1073,1091,1110,1137,1164,1200,1236,1273,1318,1363,1418,1481,1544,1599,1671,1816,1997,2269
914.074036,0.11009623,8,16,950,959,969,978,987,996,1005,1014,1023,1032,1041,1050,1059,1078,1096,1114,1141,1168,1205,1241,1277,1323,1368,1423,1486,1550,1604,1677,1822,2004,2277
908.148193,0.11078287,9,16,944,953,962,971,980,989,998,1007,1016,1025,1035,1044,1053,1071,1089,1107,1134,1161,1197,1233,1269,1314,1359,1414,1477,1540,1594,1666,1811,1991,2262
910.370361,0.11022209,10,16,947,956,965,974,983,992,1001,1010,1019,1028,1037,1046,1056,1074,1092,1110,1137,1164,1201,1237,1273,1319,1364,1418,1482,1545,1600,1672,1818,1999,2271
918.518494,0.1114597,11,16,954,963,972,981,990,999,1008,1017,1026,1035,1044,1053,1062,1080,1098,1116,1143,1170,1206,1242,1277,1322,1367,1421,1484,1547,1600,1672,1816,1995,2264
920.740723,0.10993485,0,17,957,966,975,984,994,1003,1012,1021,1030,1039,1048,1057,1066,1084,1103,1121,1148,1175,1212,1248,1285,1330,1376,1430,1494,1557,1612,1685,1830,2012,2285
925.925964,0.11091028,1,17,962,971,980,989,998,1007,1016,1025,1034,1043,1052,1061,1070,1088,1106,1124,1151,1178,1214,1251,1287,1332,1377,1431,1494,1557,1611,1683,1828,2008,2278
927.40741,0.10998859,2,17,964,973,982,991,1000,1009,1018,1027,1037,1046,1055,1064,1073,1091,1109,1127,1155,1182,1218,1255,1291,1337,1382,1437,1500,1564,1618,1691,1837,2018,2291
931.851807,0.10979181,3,17,968,977,987,996,1005,1014,1023,1032,1041,1050,1059,1068,1078,1096,1114,1132,1160,1187,1223,1260,1296,1342,1387,1442,1506,1569,1624,1697,1843,2025,2298
920.740723,0.10920563,4,17,957,967,976,985,994,1003,1012,1021,1031,1040,1049,1058,1067,1086,1104,1122,1150,1177,1214,1250,1287,1333,1379,1434,1498,1562,1617,1690,1836,2020,2294
910.370361,0.11078287,5,17,946,956,965,974,983,992,1001,1010,1019,1028,1037,1046,1055,1073,1091,1109,1136,1163,1199,1235,1271,1317,1362,1416,1479,1542,1596,1669,1813,1994,2264
924.444458,0.11002445,6,17,961,970,979,988,997,1006,1015,1024,1034,1043,1052,1061,1070,1088,1106,1124,1152,1179,1215,1252,1288,1333,1379,1433,1497,1561,1615,1688,1833,2015,2288
920.740723,0.10993485,7,17,957,966,975,984,994,1003,1012,1021,1030,1039,1048,1057,1066,1084,1103,1121,1148,1175,1212,1248,1285,1330,1376,1430,1494,1557,1612,1685,1830,2012,2285
928.888916,0.11020407,8,17,965,974,983,992,1001,1011,1020,1029,1038,1047,1056,1065,1074,1092,1110,1129,1156,1183,1219,1256,1292,1337,1383,1437,1501,1564,1619,1691,1836,2018,2290
917.777771,0.11049272,9,17,954,963,972,981,990,999,1008,1017,1026,1035,1044,1054,1063,1081,1099,1117,1144,1171,1207,1244,1280,1325,1370,1425,1488,1551,1606,1678,1823,2004,2275
916.296265,0.11025809,10,17,953,962,971,980,989,998,1007,1016,1025,1034,1043,1052,1061,1080,1098,1116,1143,1170,1207,1243,1279,1324,1370,1424,1488,1551,1606,1678,1823,2005,2277
917.777771,0.11060135,11,17,954,963,972,981,990,999,1008,1017,1026,1035,1044,1053,1062,1081,1099,1117,1144,1171,1207,1243,1279,1325,1370,1424,1487,1551,1605,1677,1822,2003,2274
922.222229,0.10848602,0,18,959,968,978,987,996,1005,1014,1024,1033,1042,1051,1060,1070,1088,1107,1125,1153,1180,1217,1254,1291,1337,1383,1438,1503,1567,1623,1697,1844,2028,2305
907.40741,0.10751831,1,18,945,954,963,973,982,991,1000,1010,1019,1028,1038,1047,1056,1075,1093,1112,1140,1168,1205,1242,1279,1326,1372,1428,1493,1558,1614,1689,1837,2023,2303
920.740723,0.10801729,2,18,958,967,976,986,995,1004,1013,1023,1032,1041,1050,1060,1069,1087,1106,1124,1152,1180,1217,1254,1291,1337,1384,1439,1504,1569,1624,1698,1847,2032,2309
915.555542,0.10850346,3,18,952,962,971,980,989,999,1008,1017,1026,1035,1045,1054,1063,1081,1100,1118,1146,1174,1210,1247,1284,1330,1376,1432,1496,1561,1616,1690,1837,2022,2298
898.518494,0.10743276,4,18,936,945,954,964,973,982,992,1001,1010,1020,1029,1038,1047,1066,1085,1103,1131,1159,1196,1234,1271,1317,1364,1420,1485,1550,1606,1680,1829,2015,2295
907.40741,0.10772423,5,18,945,954,963,972,982,991,1000,1010,1019,1028,1037,1047,1056,1075,1093,1112,1139,1167,1204,1242,1279,1325,1372,1427,1492,1557,1613,1687,1836,2021,2300
916.296265,0.10774143,6,18,953,963,972,981,991,1000,1009,1018,1028,1037,1046,1056,1065,1083,1102,1120,1148,1176,1213,1250,1288,1334,1380,1436,1501,1566,1622,1696,1844,2030,2309
916.296265,0.10714286,7,18,954,963,972,982,991,1000,1010,1019,1028,1038,1047,1056,1066,1084,1103,1122,1150,1178,1215,1252,1290,1336,1383,1439,1504,1570,1626,1700,1850,2036,2316
911.851807,0.10697306,8,18,949,959,968,977,987,996,1005,1015,1024,1033,1043,1052,1061,1080,1099,1118,1146,1174,1211,1248,1286,1333,1379,1435,1501,1566,1622,1697,1847,2034,2314
904.444458,0.10791367,9,18,942,951,960,969,979,988,997,1006,1016,1025,1034,1043,1053,1071,1090,1108,1136,1164,1201,1238,1275,1321,1368,1423,1488,1553,1609,1683,1831,2016,2294
915.555542,0.10758687,10,18,953,962,971,981,990,999,1009,1018,1027,1036,1046,1055,1064,1083,1101,1120,1148,1176,1213,1250,1287,1334,1380,1436,1501,1566,1622,1696,1845,2031,2310
905.925964,0.10805187,11,18,943,952,961,971,980,989,998,1008,1017,1026,1035,1045,1054,1073,1091,1110,1137,1165,1202,1239,1276,1322,1369,1424,1489,1554,1609,1683,1831,2017,2294
919.259277,0.10887096,0,19,956,965,974,984,993,1002,1011,1020,1029,1039,1048,1057,1066,1085,1103,1121,1149,1176,1213,1250,1287,1333,1379,1434,1498,1562,1617,1691,1838,2021,2297
933.333313,0.10909974,1,19,970,979,988,997,1007,1016,1025,1034,1043,1052,1062,1071,1080,1098,1117,1135,1162,1190,1227,1263,1300,1346,1392,1447,1511,1575,1630,1703,1850,2033,2308
909.629639,0.10979181,2,19,946,955,964,973,982,992,1001,1010,1019,1028,1037,1046,1055,1074,1092,1110,1137,1165,1201,1238,1274,1319,1365,1420,1483,1547,1602,1675,1820,2003,2276
918.518494,0.10871316,3,19,955,965,974,983,992,1001,1011,1020,1029,1038,1047,1056,1066,1084,1102,1121,1148,1176,1213,1250,1286,1332,1378,1434,1498,1562,1618,1691,1838,2022,2298
916.296265,0.10963132,4,19,953,962,971,980,989,998,1008,1017,1026,1035,1044,1053,1062,1080,1099,1117,1144,1172,1208,1245,1281,1327,1372,1427,1491,1555,1610,1683,1828,2011,2285
924.444458,0.10850346,5,19,961,971,980,989,998,1007,1017,1026,1035,1044,1053,1063,1072,1090,1109,1127,1155,1183,1219,1256,1293,1339,1385,1441,1505,1570,1625,1699,1846,2030,2307
934.074036,0.109135,6,19,971,980,989,998,1007,1017,1026,1035,1044,1053,1062,1072,1081,1099,1117,1136,1163,1191,1227,1264,1301,1346,1392,1447,1511,1575,1630,1704,1850,2034,2309
915.555542,0.10817308,7,19,953,962,971,980,990,999,1008,1017,1026,1036,1045,1054,1063,1082,1100,1119,1147,1174,1211,1248,1285,1332,1378,1433,1498,1563,1618,1692,1840,2025,2302
928.888916,0.10798272,8,19,966,975,984,994,1003,1012,1021,1031,1040,1049,1059,1068,1077,1096,1114,1133,1160,1188,1225,1262,1299,1346,1392,1447,1512,1577,1633,1707,1855,2040,2318
913.333313,0.1086082,9,19,950,959,969,978,987,996,1005,1015,1024,1033,1042,1051,1061,1079,1097,1116,1144,1171,1208,1245,1282,1328,1374,1429,1493,1558,1613,1687,1834,2018,2294
922.222229,0.1086082,10,19,959,968,977,987,996,1005,1014,1024,1033,1042,1051,1060,1070,1088,1106,1125,1152,1180,1217,1254,1291,1337,1383,1438,1502,1567,1622,1696,1843,2027,2303
916.296265,0.10997068,11,19,953,962,971,980,989,998,1007,1016,1025,1035,1044,1053,1062,1080,1098,1116,1144,1171,1207,1244,1280,1325,1371,1426,1489,1553,1607,1680,1826,2007,2280
898.518494,0.10834671,0,20,935,945,954,963,972,982,991,1000,1009,1019,1028,1037,1046,1065,1083,1102,1129,1157,1194,1231,1268,1314,1360,1415,1480,1545,1600,1674,1821,2006,2283
899.259277,0.10806917,1,20,936,946,955,964,973,983,992,1001,1010,1020,1029,1038,1047,1066,1084,1103,1131,1158,1195,1232,1269,1316,1362,1417,1482,1547,1603,1677,1825,2010,2287
900.740723,0.10871316,2,20,938,947,956,965,974,984,993,1002,1011,1020,1030,1039,1048,1066,1085,1103,1131,1158,1195,1232,1269,1315,1361,1416,1480,1545,1600,1673,1821,2005,2281
891.851807,0.10850346,3,20,929,938,947,956,966,975,984,993,1002,1012,1021,1030,1039,1058,1076,1095,1122,1150,1187,1224,1261,1307,1353,1408,1472,1537,1592,1666,1813,1998,2274
885.925964,0.10871316,4,20,923,932,941,950,960,969,978,987,996,1006,1015,1024,1033,1051,1070,1088,1116,1143,1180,1217,1254,1300,1346,1401,1465,1530,1585,1659,1806,1990,2266
908.148193,0.10839891,5,20,945,954,963,973,982,991,1000,1010,1019,1028,1037,1047,1056,1074,1093,1111,1139,1166,1203,1240,1277,1323,1369,1425,1489,1554,1609,1683,1831,2015,2292
901.481506,0.10915266,6,20,938,947,956,966,975,984,993,1002,1011,1021,1030,1039,1048,1066,1085,1103,1131,1158,1195,1231,1268,1314,1360,1415,1479,1543,1598,1671,1818,2001,2276
900.740723,0.10834671,7,20,938,947,956,965,975,984,993,1002,1011,1021,1030,1039,1048,1067,1085,1104,1131,1159,1196,1233,1270,1316,1362,1418,1482,1547,1602,1676,1824,2008,2285
902.222229,0.10787918,8,20,939,949,958,967,976,986,995,1004,1013,1023,1032,1041,1051,1069,1088,1106,1134,1162,1199,1236,1273,1319,1366,1421,1486,1551,1607,1681,1829,2015,2293
900.740723,0.10888853,9,20,937,947,956,965,974,983,993,1002,1011,1020,1029,1038,1048,1066,1084,1103,1130,1158,1195,1231,1268,1314,1360,1415,1479,1544,1599,1672,1819,2003,2278
906.666687,0.10819042,10,20,944,953,962,971,981,990,999,1008,1018,1027,1036,1045,1055,1073,1092,1110,1138,1165,1202,1239,1276,1323,1369,1424,1489,1554,1609,1683,1831,2016,2293
894.814819,0.1084686,11,20,932,941,950,959,969,978,987,996,1005,1015,1024,1033,1042,1061,1079,1098,1125,1153,1190,1227,1264,1310,1356,1411,1476,1540,1595,1669,1817,2001,2278
884.444458,0.10909974,0,21,921,930,939,949,958,967,976,985,994,1004,1013,1022,1031,1049,1068,1086,1114,1141,1178,1214,1251,1297,1343,1398,1462,1526,1581,1654,1801,1984,2259
891.851807,0.10924097,1,21,928,938,947,956,965,974,983,993,1002,1011,1020,1029,1038,1057,1075,1093,1121,1148,1185,1221,1258,1304,1350,1404,1469,1533,1588,1661,1807,1990,2265
