"; Table containing the values of L0, B0, apparent solar radius (as seen from Solar Orbiter) and the Solar Orbiter roll angle. Three values per day are reported from 2020-06-01 00:00:00 to 2022-06-06 16:00:00",,,,
SolarOrbiterUT,HGlat_B0(deg),HGlon_L0(deg),SolarApparentRadius(arcsec),SolarOrbiterRollAngle(deg)
2021-02-19 08:00:00,1.7442286796273303,-148.80438727133048,1883.365036173076,-0.9710010685273782
2021-02-19 16:00:00,1.7612304018651188,-148.122855482328,1879.3471622391744,-0.9397917262676942
2021-02-20 00:00:00,1.7776042142250352,-147.44567606260205,1875.2189874003366,-0.9084850468684358
2021-02-20 08:00:00,1.793351157380743,-146.77295677717316,1870.9839173859766,-0.8770158435013885
2021-02-20 16:00:00,1.8084715946117749,-146.10480094147783,1866.6453885830306,-0.8453296554051593
2021-02-21 00:00:00,1.822967334771052,-145.4413074423993,1862.206861466229,-0.8136402019458152
2021-02-21 08:00:00,1.836840500115145,-144.78257071145705,1857.6718140983596,-0.7817522619375629
2021-02-21 16:00:00,1.850093718503536,-144.128680731424,1853.0437362727182,-0.7497970871889013
2021-02-22 00:00:00,1.8627301427934646,-143.4797230474832,1848.3261234179663,-0.7178126119842421
2021-02-22 08:00:00,1.8747533908112752,-142.83577878761167,1843.5224708773862,-0.6857154239046334
2021-02-22 16:00:00,1.8861675566860239,-142.196924686389,1838.6362682200067,-0.6537763511725376
2021-02-23 00:00:00,1.8969771704005252,-141.56323312327436,1833.6709940236653,-0.6216861561877082
2021-02-23 08:00:00,1.9071871907963258,-140.93477216553654,1828.6301107523818,-0.5895923677106569
2021-02-23 16:00:00,1.9168029611652342,-140.31160561148434,1823.5170598963564,-0.5574617622070002
2021-02-24 00:00:00,1.9258302042395223,-139.69379305320442,1818.3352573518252,-0.5254105054716497
2021-02-24 08:00:00,1.9342750061841842,-139.0813899320331,1813.0880890634373,-0.49343384941155666
2021-02-24 16:00:00,1.9421437782170061,-138.47444760546324,1807.778906913797,-0.4615800550136627
2021-02-25 00:00:00,1.9494432552777086,-137.87301341744813,1802.4110248679563,-0.4296664258920763
2021-02-25 08:00:00,1.956180452422673,-137.27713077289297,1796.9877153724744,-0.3977885746784759
