0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,1,1,1,1,1,0,0,1,100
2,0,2,1,0,2,2,1,2,1.414213562,0,0,2,70.71067812
3,0,3,1,0,3,3,1,3,1.732050808,0,0,3,57.73502692
4,0,4,1,0,4,4,1,4,2,0,0,4,50
5,0,5,1,0,5,5,1,5,2.236067977,0,0,5,44.72135955
6,0,6,1,0,6,6,1,6,2.449489743,0,0,6,40.82482905
7,0,7,1,0,7,7,1,7,2.645751311,0,0,7,37.7964473
8,1,0,1,8,8,8,1,8,2.828427125,0,0,8,35.35533906
9,1,1,1,8,9,9,1,9,3,0,0,9,33.33333333
10,1,2,1,8,10,10,1,10,3.16227766,0,0,10,31.6227766
11,1,3,1,8,11,11,1,11,3.31662479,0,0,11,30.15113446
12,1,4,1,8,12,12,1,12,3.464101615,0,0,12,28.86751346
13,1,5,1,8,13,13,1,13,3.605551275,0,0,13,27.73500981
14,1,6,1,8,14,14,1,14,3.741657387,0,0,14,26.72612419
15,1,7,1,8,15,15,1,15,3.872983346,0,0,15,25.81988897
16,2,0,2,8,16,17,2,16,4,0.5,4.419417382,16.5,25.38762001
17,2,1,2,8,18,19,2,18,4.242640687,0.5,3.928371007,18.5,23.89534796
18,2,2,2,8,20,21,2,20,4.472135955,0.5,3.535533906,20.5,22.63846285
19,2,3,2,8,22,23,2,22,4.69041576,0.5,3.214121733,22.5,21.56098405
20,2,4,2,8,24,25,2,24,4.898979486,0.5,2.946278255,24.5,20.62394778
21,2,5,2,8,26,27,2,26,5.099019514,0.5,2.719641466,26.5,19.79928873
22,2,6,2,8,28,29,2,28,5.291502622,0.5,2.525381361,28.5,19.06621116
23,2,7,2,8,30,31,2,30,5.477225575,0.5,2.357022604,30.5,18.40893503
24,3,0,4,8,32,35,4,33,5.744562647,1.5,3.711348095,34.5,17.79900019
25,3,1,4,8,36,39,4,37,6.08276253,1.5,3.310121274,38.5,16.76982925
26,3,2,4,8,40,43,4,41,6.403124237,1.5,2.987182613,42.5,15.90049367
27,3,3,4,8,44,47,4,45,6.708203932,1.5,2.72165527,46.5,15.15353522
28,3,4,4,8,48,51,4,49,7,1.5,2.499479329,50.5,14.5027249
29,3,5,4,8,52,55,4,53,7.280109889,1.5,2.31083938,54.5,13.92907836
30,3,6,4,8,56,59,4,57,7.549834435,1.5,2.148675213,58.5,13.4184724
31,3,7,4,8,60,63,4,61,7.810249676,1.5,2.007778478,62.5,12.96015434
32,4,0,8,8,64,71,8,67,8.185352772,5.5,3.500310269,72.5,12.70849729
33,4,1,8,8,72,79,8,75,8.660254038,5.5,3.12694384,80.5,11.96290563
34,4,2,8,8,80,87,8,83,9.110433579,5.5,2.825551663,88.5,11.33426971
35,4,3,8,8,88,95,8,91,9.539392014,5.5,2.577151516,96.5,10.7949905
36,4,4,8,8,96,103,8,99,9.949874371,5.5,2.368896848,104.5,10.32578197
37,4,5,8,8,104,111,8,107,10.34408043,5.5,2.191783065,112.5,9.912711886
38,4,6,8,8,112,119,8,115,10.72380529,5.5,2.0393112,120.5,9.545434087
39,4,7,8,8,120,127,8,123,11.09053651,5.5,1.906673073,128.5,9.216084592
40,5,0,16,8,128,143,16,135,11.61895004,21.5,3.434673517,156.5,9.266663706
41,5,1,16,8,144,159,16,151,12.28820573,21.5,3.070734601,172.5,8.697963931
42,5,2,16,8,160,175,16,167,12.92284798,21.5,2.776532484,188.5,8.221275579
43,5,3,16,8,176,191,16,183,13.52774926,21.5,2.533775545,204.5,7.814398714
44,5,4,16,8,192,207,16,199,14.10673598,21.5,2.330054898,220.5,7.461930857
45,5,5,16,8,208,223,16,215,14.6628783,21.5,2.156655464,236.5,7.152816976
46,5,6,16,8,224,239,16,231,15.19868415,21.5,2.007276731,252.5,6.87889549
47,5,7,16,8,240,255,16,247,15.71623365,21.5,1.877250708,268.5,6.633995793
48,6,0,32,8,256,287,32,271,16.46207763,85.5,3.412037271,356.5,6.967235273
49,6,1,32,8,288,319,32,303,17.40689519,85.5,3.0516901,388.5,6.505083612
50,6,2,32,8,320,351,32,335,18.30300522,85.5,2.760185374,420.5,6.121222882
51,6,3,32,8,352,383,32,367,19.15724406,85.5,2.51951526,452.5,5.796198198
52,6,4,32,8,384,415,32,399,19.97498436,85.5,2.317448873,484.5,5.516631755
53,6,5,32,8,416,447,32,431,20.76053949,85.5,2.145387704,516.5,5.273001474
54,6,6,32,8,448,479,32,463,21.51743479,85.5,1.997110368,548.5,5.058331935
55,6,7,32,8,480,511,32,495,22.24859546,85.5,1.868004243,580.5,4.867387395
56,7,0,64,8,512,575,64,543,23.3023604,341.5,3.403263096,884.5,5.477080058
57,7,1,64,8,576,639,64,607,24.63736999,341.5,3.044434697,948.5,5.073760657
58,7,2,64,8,640,703,64,671,25.90366769,341.5,2.754056425,1012.5,4.742146819
59,7,3,64,8,704,767,64,735,27.11088342,341.5,2.51424743,1076.5,4.463953664
60,7,4,64,8,768,831,64,799,28.26658805,341.5,2.312855896,1140.5,4.226694566
61,7,5,64,8,832,895,64,863,29.37686164,341.5,2.141334718,1204.5,4.021541979
62,7,6,64,8,896,959,64,927,30.4466747,341.5,1.993497153,1268.5,3.842072021
63,7,7,64,8,960,1023,64,991,31.48015248,341.5,1.864754653,1332.5,3.683493895
64,8,0,128,8,1024,1151,128,1087,32.96968304,1365.5,3.399509884,2452.5,4.555908193
65,8,1,128,8,1152,1279,128,1215,34.85685012,1365.5,3.041372217,2580.5,4.180956546
66,8,2,128,8,1280,1407,128,1343,36.6469644,1365.5,2.751502043,2708.5,3.875149013
67,8,3,128,8,1408,1535,128,1471,38.35361782,1365.5,2.512078344,2836.5,3.620584778
68,8,4,128,8,1536,1663,128,1599,39.98749805,1365.5,2.310986394,2964.5,3.405079559
69,8,5,128,8,1664,1791,128,1727,41.55718951,1365.5,2.139703094,3092.5,3.220049268
70,8,6,128,8,1792,1919,128,1855,43.06971093,1365.5,1.992057813,3220.5,3.059269506
71,8,7,128,8,1920,2047,128,1983,44.53088816,1365.5,1.863473143,3348.5,2.918115231
72,9,0,256,8,2048,2303,256,2175,46.63689527,5461.5,3.39779136,7636.5,4.017796321
73,9,1,256,8,2304,2559,256,2431,49.30517214,5461.5,3.039981986,7892.5,3.654452627
74,9,2,256,8,2560,2815,256,2687,51.83628073,5461.5,2.750352143,8148.5,3.359473104
75,9,3,256,8,2816,3071,256,2943,54.24942396,5461.5,2.511109823,8404.5,3.11505471
76,9,4,256,8,3072,3327,256,3199,56.55970297,5461.5,2.31015824,8660.5,2.909090573
77,9,5,256,8,3328,3583,256,3455,58.77924804,5461.5,2.138985878,8916.5,2.733059932
78,9,6,256,8,3584,3839,256,3711,60.91797764,5461.5,1.991429859,9172.5,2.580791418
79,9,7,256,8,3840,4095,256,3967,62.98412498,5461.5,1.862918127,9428.5,2.447705153
80,10,0,512,8,4096,4607,512,4351,65.96211034,21845.5,3.396971564,26196.5,3.719911024
81,10,1,512,8,4608,5119,512,4863,69.73521349,21845.5,3.03932208,26708.5,3.360628293
82,10,2,512,8,5120,5631,512,5375,73.31439149,21845.5,2.749808981,27220.5,3.069513732
83,10,3,512,8,5632,6143,512,5887,76.72678802,21845.5,2.510654539,27732.5,2.828788482
84,10,4,512,8,6144,6655,512,6399,79.99374976,21845.5,2.309770788,28244.5,2.626363507
85,10,5,512,8,6656,7167,512,6911,83.13242448,21845.5,2.138651899,28756.5,2.453731963
86,10,6,512,8,7168,7679,512,7423,86.15683374,21845.5,1.991138795,29268.5,2.304733807
87,10,7,512,8,7680,8191,512,7935,89.07861696,21845.5,1.862662038,29780.5,2.174798684
88,11,0,1024,8,8192,9215,1024,8703,93.28987083,87381.5,3.396571524,96084.5,3.561702849
89,11,1,1024,8,9216,10239,1024,9727,98.6255545,87381.5,3.039000923,97108.5,3.203684256
90,11,2,1024,8,10240,11263,1024,10751,103.6870291,87381.5,2.749545342,98132.5,2.913785445
91,11,3,1024,8,11264,12287,1024,11775,108.5126721,87381.5,2.510434138,99156.5,2.674235678
92,11,4,1024,8,12288,13311,1024,12799,113.1326655,87381.5,2.309583715,100180.5,2.472951269
93,11,5,1024,8,13312,14335,1024,13823,117.571255,87381.5,2.138491064,101204.5,2.301429119
94,11,6,1024,8,14336,15359,1024,14847,121.8482663,87381.5,1.990998988,102228.5,2.153511948
95,11,7,1024,8,15360,16383,1024,15871,125.9801572,87381.5,1.862539347,103252.5,2.024631532
96,12,0,2048,8,16384,18431,2048,17407,131.9355903,349525.5,3.396373968,366932.5,3.479919203
97,12,1,2048,8,18432,20479,2048,19455,139.4811815,349525.5,3.038842542,368980.5,3.122270116
98,12,2,2048,8,20480,22527,2048,21503,146.6390125,349525.5,2.749415508,371028.5,2.832726076
99,12,3,2048,8,22528,24575,2048,23551,153.4633507,349525.5,2.510325747,373076.5,2.593519958
100,12,4,2048,8,24576,26623,2048,25599,159.996875,349525.5,2.309491842,375124.5,2.392570339
101,12,5,2048,8,26624,28671,2048,27647,166.2738705,349525.5,2.138412184,377172.5,2.221375602
102,12,6,2048,8,28672,30719,2048,29695,172.3223723,349525.5,1.990930516,379220.5,2.073779484
103,12,7,2048,8,30720,32767,2048,31743,178.1656533,349525.5,1.862479339,381268.5,1.94521448
104,13,0,4096,8,32768,36863,4096,34815,186.587781,1398101.5,3.396275806,1432916.5,3.438302177
105,13,1,4096,8,36864,40959,4096,38911,197.2587134,1398101.5,3.038763902,1437012.5,3.080760099
106,13,2,4096,8,40960,45055,4096,43007,207.3812913,1398101.5,2.749351087,1441108.5,2.791317195
107,13,3,4096,8,45056,49151,4096,47103,217.0322557,1398101.5,2.510272003,1445204.5,2.552208109
108,13,4,4096,8,49152,53247,4096,51199,226.2719603,1398101.5,2.309446321,1449300.5,2.351352509
109,13,5,4096,8,53248,57343,4096,55295,235.148889,1398101.5,2.138373129,1453396.5,2.180249485
110,13,6,4096,8,57344,61439,4096,59391,243.7026877,1398101.5,1.990896637,1457492.5,2.032743245
111,13,7,4096,8,61440,65535,4096,63487,251.9662676,1398101.5,1.86244967,1461588.5,1.904266613
112,14,0,8192,8,65536,73727,8192,69631,263.8768652,5592405.5,3.396226879,5662036.5,3.41730467
113,14,1,8192,8,73728,81919,8192,77823,278.9677401,5592405.5,3.038724719,5670228.5,3.059794868
114,14,2,8192,8,81920,90111,8192,86015,293.2831396,5592405.5,2.749319,5678420.5,2.770381518
115,14,3,8192,8,90112,98303,8192,94207,306.9315885,5592405.5,2.510245245,5686612.5,2.531300143
116,14,4,8192,8,98304,106495,8192,102399,319.9984375,5592405.5,2.309423664,5694804.5,2.330470953
117,14,5,8192,8,106496,114687,8192,110591,332.5522515,5592405.5,2.138353698,5702996.5,2.159393389
118,14,6,8192,8,114688,122879,8192,118783,344.6490969,5592405.5,1.990879787,5711188.5,2.011911891
119,14,7,8192,8,122880,131071,8192,126975,356.3355161,5592405.5,1.862434919,5719380.5,1.883459446
120,15,0,16384,8,131072,147455,16384,139263,373.1795814,22369621.5,3.396202454,22508884.5,3.40675765
121,15,1,16384,8,147456,163839,16384,155647,394.5212288,22369621.5,3.038705162,22525268.5,3.049258435
122,15,2,16384,8,163840,180223,16384,172031,414.7661992,22369621.5,2.749302988,22541652.5,2.75985434
123,15,3,16384,8,180224,196607,16384,188415,434.067967,22369621.5,2.510231894,22558036.5,2.520781326
124,15,4,16384,8,196608,212991,16384,204799,452.5472351,22369621.5,2.309412362,22574420.5,2.319959875
125,15,5,16384,8,212992,229375,16384,221183,470.3009675,22369621.5,2.138344006,22590804.5,2.148889601
126,15,6,16384,8,229376,245759,16384,237567,487.4084529,22369621.5,1.990871385,22607188.5,2.001415064
127,15,7,16384,8,245760,262143,16384,253951,503.9355117,22369621.5,1.862427564,22623572.5,1.872969329
128,16,0,32768,8,262144,294911,32768,278527,527.7565727,89478485.5,3.396190251,89757012.5,3.401471943
129,16,1,32768,8,294912,327679,32768,311295,557.9381686,89478485.5,3.038695392,89789780.5,3.043976602
130,16,2,32768,8,327680,360447,32768,344063,586.5688365,89478485.5,2.749294989,89822548.5,2.754575717
131,16,3,32768,8,360448,393215,32768,376831,613.8656205,89478485.5,2.510225225,89855316.5,2.515505472
132,16,4,32768,8,393216,425983,32768,409599,639.9992187,89478485.5,2.309406717,89888084.5,2.314686481
133,16,5,32768,8,425984,458751,32768,442367,665.1067583,89478485.5,2.138339166,89920852.5,2.143618449
134,16,6,32768,8,458752,491519,32768,475135,689.3003699,89478485.5,1.990867189,89953620.5,1.99614599
135,16,7,32768,8,491520,524287,32768,507903,712.6731369,89478485.5,1.862423892,89986388.5,1.867702212
136,17,0,65536,8,524288,589823,65536,557055,746.3611726,357913941.5,3.396184152,358470996.5,3.398826024
137,17,1,65536,8,589824,655359,65536,622591,789.0443587,357913941.5,3.038690509,358536532.5,3.04133226
138,17,2,65536,8,655360,720895,65536,688127,829.5342066,357913941.5,2.749290992,358602068.5,2.751932623
139,17,3,65536,8,720896,786431,65536,753663,868.1376619,357913941.5,2.510221893,358667604.5,2.512863403
140,17,4,65536,8,786432,851967,65536,819199,905.0961275,357913941.5,2.309403896,358733140.5,2.312045286
141,17,5,65536,8,851968,917503,65536,884735,940.6035297,357913941.5,2.138336748,358798676.5,2.140978016
142,17,6,65536,8,917504,983039,65536,950271,974.8184446,357913941.5,1.990865093,358864212.5,1.993506241
143,17,7,65536,8,983040,1048575,65536,1015807,1007.872512,357913941.5,1.862422057,358929748.5,1.865063084
144,18,0,131072,8,1048576,1179647,131072,1114111,1055.514566,1431655766,3.396181103,1432769877,3.397502295
145,18,1,131072,8,1179648,1310719,131072,1245183,1115.877681,1431655766,3.038688068,1432900949,3.040009231
146,18,2,131072,8,1310720,1441791,131072,1376255,1173.138952,1431655766,2.749288994,1433032021,2.750610126
147,18,3,131072,8,1441792,1572863,131072,1507327,1227.732463,1431655766,2.510220227,1433163093,2.511541329
148,18,4,131072,8,1572864,1703935,131072,1638399,1279.999609,1431655766,2.309402486,1433294165,2.310723558
149,18,5,131072,8,1703936,1835007,131072,1769471,1330.214644,1431655766,2.138335539,1433425237,2.139656581
150,18,6,131072,8,1835008,1966079,131072,1900543,1378.601828,1431655766,1.990864045,1433556309,1.992185056
151,18,7,131072,8,1966080,2097151,131072,2031615,1425.347326,1431655766,1.86242114,1433687381,1.863742121
152,19,0,262144,8,2097152,2359295,262144,2228223,1492.72335,5726623062,3.396179578,5728851285,3.396840239
153,19,1,262144,8,2359296,2621439,262144,2490367,1578.089668,5726623062,3.038686848,5729113429,3.039347501
154,19,2,262144,8,2621440,2883583,262144,2752511,1659.069317,5726623062,2.749287995,5729375573,2.749948641
155,19,3,262144,8,2883584,3145727,262144,3014655,1736.276188,5726623062,2.510219394,5729637717,2.510880032
156,19,4,262144,8,3145728,3407871,262144,3276799,1810.193084,5726623062,2.309401782,5729899861,2.310062412
157,19,5,262144,8,3407872,3670015,262144,3538943,1881.207857,5726623062,2.138334935,5730162005,2.138995557
158,19,6,262144,8,3670016,3932159,262144,3801087,1949.637659,5726623062,1.990863521,5730424149,1.991524136
159,19,7,262144,8,3932160,4194303,262144,4063231,2015.745768,5726623062,1.862420682,5730686293,1.863081289
160,20,0,524288,8,4194304,4718591,524288,4456447,2111.029843,22906492246,3.396178816,22910948693,3.396509163
161,20,1,524288,8,4718592,5242879,524288,4980735,2231.756035,22906492246,3.038686237,22911472981,3.039016582
162,20,2,524288,8,5242880,5767167,524288,5505023,2346.278543,22906492246,2.749287496,22911997269,2.749617838
163,20,3,524288,8,5767168,6291455,524288,6029311,2455.465536,22906492246,2.510218978,22912521557,2.510549319
164,20,4,524288,8,6291456,6815743,524288,6553599,2559.999805,22906492246,2.309401429,22913045845,2.309731768
165,20,5,524288,8,6815744,7340031,524288,7077887,2660.429852,22906492246,2.138334632,22913570133,2.138664969
166,20,6,524288,8,7340032,7864319,524288,7602175,2757.2042,22906492246,1.990863259,22914094421,1.991193594
167,20,7,524288,8,7864320,8388607,524288,8126463,2850.695178,22906492246,1.862420452,22914618709,1.862750786
168,21,0,1048576,8,8388608,9437183,1048576,8912895,2985.447203,91625968982,3.396178435,91634881877,3.396343612
169,21,1,1048576,8,9437184,10485759,1048576,9961471,3156.179811,91625968982,3.038685932,91635930453,3.038851109
